F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,result
0,0.00000,-0.05556,0.00000,-1.00000,-4.00000,0,0.00000,-0.33333,1,3
0,-0.08730,0.16667,0.00000,1.00000,3.00000,0,-0.42857,-0.31746,1,2
0,-0.08730,-0.08730,0.00000,-1.00000,0.00000,0,0.00000,0.10317,1,1
0,-0.06944,-0.20833,-2.00000,1.00000,3.00000,0,0.00000,-0.09722,0,1
0,-0.03891,0.42637,-0.56593,-1.00000,2.56593,0,-0.16978,-0.37073,1,1
0,-0.01561,-0.03122,0.00000,0.00000,-2.20487,0,0.00000,-0.07414,1,1
0,-0.11572,-0.24695,0.00000,-1.00000,-1.00000,0,-0.35638,0.08680,1,1
0,-0.14257,-0.28190,0.78452,-0.21548,2.21548,0,-0.28528,-0.24955,1,1
0,-0.37867,-0.28800,-0.37000,-1.74000,3.74000,0,0.00000,-0.23067,0,1
0,-0.15363,-0.50792,0.00000,0.00000,-2.00000,0,-0.10242,-0.10133,1,1
0,0.00000,0.01092,0.00000,0.00000,0.00000,0,0.00737,-0.04095,1,1
0,-0.05749,-0.29147,0.96356,0.00000,1.96356,0,-0.35039,-0.19698,1,1
0,-0.01217,-0.17137,1.00000,-0.84024,0.15976,0,-0.07884,-0.18631,1,1
0,-0.09785,-0.02151,1.86022,0.43011,0.00000,0,-0.27849,-0.05233,1,1
0,-0.17165,-0.10127,0.00000,-1.00000,-0.91497,0,0.00000,-0.02642,1,1
0,-0.05136,-0.31374,0.00000,-1.69183,-1.00000,0,-0.10272,0.31447,1,1
0,-0.19075,-0.50000,0.00000,-1.00000,-1.00000,0,-0.41761,0.01204,1,1
0,-0.03824,-0.19621,0.00000,-1.49815,-1.00000,0,-0.14338,0.27901,1,1
0,-0.01611,0.40000,2.00000,-1.12083,2.12083,0,-0.06375,0.00685,1,1
0,-0.20616,0.00415,0.00000,-1.00000,2.46385,0,0.00000,-0.56359,1,1
0,0.05227,0.08315,-0.57236,-0.57236,1.00000,0,-0.52484,-0.61265,0,1
0,0.02168,-0.08351,0.45197,0.00000,-3.45197,0,0.21805,-0.01596,1,1
0,-0.03286,0.01997,1.52083,0.00000,1.00000,0,-0.18601,0.02741,0,2
0,0.25016,0.17540,1.56065,-0.71968,1.28032,1,0.01970,0.11481,0,2
1,0.14698,-0.22072,0.33109,-0.66891,-4.66891,0,-0.19612,0.03789,0,2
0,0.00000,0.65094,0.00000,-0.33445,0.66555,0,-0.04160,0.09124,0,2
0,-0.07833,0.49940,-0.21668,-0.21668,0.21668,0,-0.10584,0.14056,1,2
0,-0.02258,0.67156,0.22575,0.00000,1.22575,0,0.00428,0.14088,0,2
0,0.08532,0.00535,1.87162,0.00000,1.00000,0,-0.31129,0.01780,0,2
1,0.17789,-0.37793,0.00000,-0.49610,-6.00780,0,0.12536,0.18575,0,2
0,-0.00462,0.21383,0.00000,-0.84981,-0.30038,1,-0.04929,-0.15242,0,2
1,0.23753,-0.18926,0.22712,-0.77288,-5.45423,0,0.01447,0.25528,0,2
0,-0.05143,0.37162,0.51428,0.00000,1.51428,0,0.08964,0.03869,0,2
0,0.12086,0.10833,0.45322,-1.00000,0.45322,1,-0.01511,-0.00049,0,2
0,-0.00835,-0.00679,0.02976,0.00000,0.00000,0,0.00000,-0.01514,0,2
0,0.14820,0.06871,-0.57716,-2.15433,-3.84567,0,-0.10231,0.22416,0,2
0,0.00000,0.08902,0.00000,-0.62317,0.00000,0,-0.02217,-0.10386,0,2
0,-0.22566,-0.17413,0.15769,0.42116,-0.42116,0,-0.10529,-0.10498,1,2
1,0.22763,-0.17214,0.00000,-0.77048,-5.45905,0,-0.01271,0.19630,0,2
0,0.00000,-0.06972,-0.66236,-0.66236,0.66236,0,0.07553,0.11039,0,2
0,0.12308,0.48571,0.00000,-0.45714,-3.91429,0,-0.11575,0.13949,0,2
0,0.05152,0.08234,-1.00000,-2.86548,-2.59643,0,-0.07212,0.26372,0,2
0,0.00000,0.08855,0.00000,-1.00000,-0.90028,1,0.09003,-0.11165,0,2
0,0.00000,0.00814,0.00000,-0.36636,-0.73272,0,0.07327,-0.01628,0,2
0,-0.23044,-0.17882,0.23093,0.38453,-0.38453,0,-0.09613,-0.14009,1,2
0,-0.03531,0.66054,-0.23543,0.23543,-2.52913,0,-0.13934,0.17033,1,2
0,0.00000,0.19356,0.00000,-0.93358,0.06642,0,-0.00415,-0.14093,0,2
0,-0.06377,0.24327,0.63774,0.00000,1.63774,0,0.12616,-0.00503,0,2
0,-0.02310,0.53399,0.23104,0.00000,-3.23104,0,-0.15796,-0.00456,1,2
0,0.16999,0.38357,0.00000,-1.00000,-6.25532,0,-0.01287,0.39021,0,2
0,0.00000,-0.01914,-0.12440,-0.24880,0.00000,0,-0.05151,0.05331,0,2
0,0.00000,0.00000,0.00000,0.00000,0.00000,0,-0.02279,0.00000,0,2
0,-0.03965,-0.45522,0.39645,0.60355,2.60355,0,0.09251,0.37824,0,2
1,-0.02437,-0.53011,0.79517,-0.20483,-4.20483,0,-0.29132,-0.19653,0,2
1,0.09885,-0.77177,0.26122,0.00000,-7.00000,0,0.40765,0.23439,0,2
1,0.01571,-0.45774,0.68661,-0.31339,-4.31339,0,-0.26905,-0.14170,0,2
0,-0.02428,0.16187,0.00000,0.00000,0.00000,0,-0.04047,0.03237,0,2
0,0.00000,0.70468,0.00000,-0.21783,-2.78217,0,-0.03877,0.05619,0,2
0,0.03124,0.14460,1.80339,0.59831,3.19661,0,0.09584,-0.23642,0,2
0,-0.12796,0.03222,-0.81517,0.81517,-1.18483,0,-0.26445,0.35356,1,2
0,-0.16766,0.33167,0.37441,0.00000,0.00000,0,-0.10427,-0.10708,1,2
0,0.19733,0.46852,0.00000,0.31315,-9.62629,0,0.16498,0.35741,0,2
0,0.00000,0.78782,-0.11708,-0.11708,1.00000,0,-0.04183,0.21449,0,2
0,-0.00348,0.08924,0.00000,-0.88702,-2.00000,1,0.14033,-0.04753,0,2
0,-0.01199,-0.08533,1.00000,-0.24002,1.75998,1,0.16933,-0.05333,0,2
0,0.11860,0.02697,0.40441,-0.59559,-7.00000,0,0.23529,0.47004,0,2
0,0.05649,0.11411,-0.94902,-2.89805,-2.94902,0,-0.06889,0.22369,0,2
0,0.11521,0.29119,0.22148,-0.77852,-7.00000,0,0.15399,0.48359,0,2
0,0.00000,0.03567,0.00000,-0.24966,0.00000,0,-0.04414,-0.04161,0,2
0,-0.03603,0.51788,0.07605,0.00000,-2.15210,0,-0.32860,-0.08915,1,2
0,-0.03078,0.20523,0.00000,0.00000,0.00000,0,-0.09202,0.04105,0,2
0,-0.08730,0.02953,0.59586,1.00000,3.59586,0,-0.14010,-0.32219,0,2
0,0.00000,0.53886,0.00000,0.00000,0.59460,0,-0.06101,0.13131,0,2
0,0.05312,0.20256,-0.89234,-2.67701,-3.00000,0,-0.08569,0.22153,0,2
0,-0.06969,0.18175,0.69691,0.00000,1.69691,0,0.14367,-0.02599,0,2
0,0.05389,0.09323,-1.00000,-2.90538,-2.71614,0,-0.07545,0.25612,0,2
0,-0.08998,-0.36074,0.43190,0.56810,2.13619,0,0.00000,0.42378,1,2
0,-0.07238,-0.16659,0.82908,1.00000,3.82908,0,0.04606,-0.14769,0,2
0,-0.07526,-0.51694,0.88282,-0.11718,-4.35153,0,-0.28776,-0.20626,1,2
0,-0.20390,0.06176,1.04385,0.00000,1.00000,0,-0.01096,0.03671,1,2
0,0.09442,-0.37026,0.00000,-0.27899,-7.00000,0,0.28588,0.25966,0,2
0,-0.05435,0.01087,0.26088,0.00000,0.26088,0,0.00000,0.01087,0,2
0,-0.13925,-0.01835,1.00000,0.57076,2.71228,0,0.03171,-0.16784,0,2
0,-0.03560,-0.42074,0.40773,1.00000,3.40773,0,0.02265,0.29038,0,2
0,-0.09906,-0.66019,0.99060,-0.00940,-3.98119,0,-0.32832,-0.29760,0,2
0,-0.01446,0.36497,0.00000,-0.52994,-0.94012,1,-0.15428,-0.12207,0,2
0,-0.07702,0.54632,0.00000,-0.22976,0.00000,0,-0.12837,0.06441,0,2
0,-0.17546,-0.14256,0.62508,0.00000,0.00000,0,0.00000,-0.31802,0,2
0,-0.22726,-0.18465,0.80961,0.00000,0.00000,0,-0.01120,-0.41191,0,2
