@relation D3
 
@attribute F1 {0, 1}
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 {0, 1}
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 {0, 1}
@attribute F11 numeric
@attribute F12 numeric
@attribute result {1, 2, 3}

@data
0,-0.19047619,-0.523809524,0,0,3,0,0,0.523809524,0,0.027324499,0.036524458,1
0,0,-0.19047619,0,1,1,0,0,0.174603175,0,0.027324499,0.024921586,3
0,0,-0.607142857,0,0,1,0,0,0.464285714,0,0.027324499,0.031407168,3
0,0.112554113,-0.138528139,-1,-2,-6,0,0,0.787878788,0,0.027324499,0.029428023,2
1,0.197802198,-0.571428571,0,2,10,1,0.351648352,0.395604396,0,0.027324499,0.030017653,2
1,0.05952381,-0.857142857,-1,0,1,1,0.142857143,0.916666667,0,0.027324499,0.029888389,2
0,0.076190476,-0.19047619,-2,-1,0,0,0,0.8,0,0.027324499,0.034100716,2
0,0,0.033613445,-1,0,1,0,0,-0.798319328,1,0.03253547,0.035808806,3
0,0,0.151960784,0,1,-2,0,-0.041666667,-0.539215686,0,0.03253547,0.04694103,3
0,0,-0.107843137,0,0,0,0,0,-0.715686275,1,0.03253547,0.029913838,3
0,0.040106952,0.315508021,-2,-2,-2,0,-0.227272727,-0.171122995,0,0.03253547,0.037877436,1
0,0,-0.191176471,0,0,0,0,0,-0.441176471,1,0.03253547,0.039208753,3
0,0.063593005,0.168521463,-1,-1,-6,0,-0.103338633,0.007949126,0,0.03253547,0.038262371,1
0,0,0.283975659,0,0,-5,0,-0.068965517,-0.415821501,1,0.03253547,0.046109388,1
0,-0.141176471,-0.4,0,0,1,0,0.117647059,-0.211764706,1,0.03253547,0.029828199,3
0,0,0.235294118,0,0,-4,0,-0.285714286,-0.81092437,1,0.03253547,0.051798983,3
0,0,0.034313725,0,0,1,0,0,-0.681372549,1,0.03253547,0.031296438,3
0,0,0.102396514,0,0,-7,0,-0.296296296,-0.505446623,1,0.03253547,0.04420505,3
0,-0.132352941,0.095588235,-2,-2,-1,0,-0.125,-0.404411765,1,0.03253547,0.033621995,1
0,-0.041176471,0.211764706,0,0,-3,0,0,-0.647058824,1,0.03253547,0.046689136,3
0,0.080610022,0.377995643,0,0,-8,0,-0.12962963,-0.28540305,1,0.03253547,0.043181344,3
0,0.018823529,0.115294118,0,0,-1,0,-0.08,0.084705882,1,0.03253547,0.044286919,1
0,0,0.022624434,0,0,-1,0,0.058823529,-0.628959276,1,0.03253547,0.054867128,3
0,-0.107843137,0.333333333,-1,-1,2,1,-0.333333333,-0.352941176,1,0.03253547,0.040678891,1
0,0,0.941176471,0,1,-3,0,-0.235294118,-0.470588235,1,0.03253547,0.038447413,3
0,-0.156862745,0.444444444,0,-1,-1,0,-0.666666667,-0.359477124,1,0.03253547,0.031085607,3
0,-0.104575163,-0.026143791,2,1,-3,0,-0.666666667,-0.647058824,1,0.03253547,0.033709684,1
0,-0.015686275,0.533333333,-2,-2,-6,0,-0.2,0.098039216,1,0.03253547,0.034100716,1
0,0.040106952,-0.029411765,-1,-1,2,0,-0.090909091,-0.00802139,1,0.03253547,0.033946953,2
0,0,0.068627451,0,0,0,0,-0.055555556,-0.480392157,1,0.03253547,0.056495057,3
0,0,0.191666667,1,0,-8,0,0,-0.3,1,0.029828199,0.042143291,3
0,0.16875,0.475,0,0,-6,0,-0.03125,0.175,1,0.029828199,0.045688289,1
0,0,0,0,0,0,0,0,-0.473684211,0,0.029828199,0.0461555,3
0,0,0,0,0,0,0,0,-0.333333333,1,0.029828199,0.029726236,3
0,0.154545455,0.4,0,-2,-8,0,-0.272727273,0.145454545,0,0.029828199,0.037877436,3
0,-0.8,0,0,-1,1,0,0,-0.6,1,0.029828199,0.029060742,3
0,0,0,0,0,0,1,0,-0.666666667,1,0.029828199,0.030732764,3
0,0.266666667,0.266666667,1,0,-2,0,-0.2,0.2,1,0.029828199,0.033773674,3
0,0.128571429,0.257142857,0,0,-3,0,-0.071428571,0.014285714,1,0.029828199,0.027908116,3
0,0.144444444,0.266666667,0,-1,-10,0,-0.111111111,-0.033333333,1,0.029828199,0.040260547,3
0,0,1,0,0,-3,0,-0.272727273,-0.545454545,1,0.029828199,0.046169062,1
0,0,0.4,-1,-1,-5,0,0,-0.466666667,1,0.029828199,0.043401659,3
0,0,0.3375,0,-2,-9,0,-0.125,-0.55,1,0.029828199,0.033286197,3
0,0.116666667,0.666666667,0,-1,-7,0,-0.583333333,-0.116666667,1,0.029828199,0.030733503,3
0,0,0.4,1,0,-1,0,0,-0.675,0,0.029828199,0.037681575,1
0,0,0.4,0,-1,-4,0,-0.05,-0.4,0,0.029828199,0.039144409,2
0,0.171428571,0.142857143,0,0,5,0,0,0.314285714,1,0.029828199,0.039691515,1
0,0,0.3375,0,0,-2,0,0,-0.1,1,0.029828199,0.034716827,3
0,0,0.2,0,0,0,0,0,-0.188888889,1,0.029828199,0.048571489,3
0,0.16969697,0.478787879,-1,-2,-10,0,0.048484848,-0.036363636,0,0.029828199,0.033304116,2
0,0,0.348717949,0,-1,-5,0,0,-0.364102564,0,0.029828199,0.043482463,3
0,0,0.30625,0,-2,-4,0,0,0.39375,0,0.029828199,0.044097312,3
0,0,0.333333333,0,1,1,0,0,0.416666667,1,0.030732764,0.030926662,1
0,0.083333333,0.666666667,-1,0,0,0,-0.25,-0.166666667,1,0.030732764,0.028381255,3
1,0.208333333,-0.666666667,-1,0,5,1,0.666666667,0.541666667,0,0.030732764,0.044742693,1
0,0,0.333333333,0,0,0,0,-0.027027027,0.612612613,0,0.030732764,0.038262371,3
0,0,0.266666667,0,1,2,0,-0.066666667,0.466666667,1,0.030732764,0.033773674,3
0,0,0,0,0,8,0,0,0.333333333,0,0.030732764,0.040307994,1
0,0,0.628205128,0,0,2,1,-0.153846154,0.474358974,0,0.030732764,0.032759088,1
0,0,0.333333333,0,0,-1,0,0,0.628205128,1,0.030732764,0.031464906,2
0,0,0,0,0,0,0,0,0.484848485,0,0.030732764,0.03208746,3
0,0.280701754,0.666666667,0,0,1,0,-0.105263158,0.070175439,1,0.030732764,0.034758436,3
0,0,0.666666667,0,1,1,0,-0.137931034,0.494252874,0,0.030732764,0.031283518,1
0,0,0,0,0,1,0,0,0.256410256,0,0.030732764,0.032220274,3
0,0,0.303030303,1,0,1,0,-0.060606061,0.606060606,0,0.030732764,0.029428023,2
0,0.303030303,0.575757576,0,0,7,0,-0.090909091,0.545454545,0,0.030732764,0.033304116,3
0,0,-0.142857143,0,0,1,0,0,0.333333333,1,0.030732764,0.040214111,3
0,0,0.333333333,0,0,0,0,-0.090909091,0.242424242,1,0.030732764,0.033721292,3
0,0,0,0,0,1,0,0,0.333333333,0,0.030732764,0.02980167,1
0,-0.019021739,-0.214673913,0,2,0,0,0.024456522,0.258152174,0,0.038174965,0.028492849,2
1,-0.055900621,0,0,0,-4,1,0.363354037,0.251552795,0,0.038174965,0.047421565,3
0,0,-0.013586957,0,0,-2,0,0.043478261,0.576086957,1,0.038174965,0.045688289,1
0,0.003623188,-0.036231884,1,0,-3,0,-0.125,-0.277173913,1,0.038174965,0.032333435,1
0,-0.019565217,0.6,0,-2,-8,0,-0.156521739,-0.184782609,1,0.038174965,0.035184018,1
0,0.001811594,0.010869565,0,1,-5,0,-0.041666667,0.201086957,0,0.038174965,0.042159071,3
0,0.005016722,0.27090301,0,1,1,0,0.222408027,0.282608696,0,0.038174965,0.055842089,1
0,-0.169565217,-0.165217391,-1,-1,-1,0,-0.2,-0.095652174,1,0.038174965,0.049698257,3
0,-0.206521739,0.5,1,-1,-1,0,-0.5,-0.402173913,1,0.038174965,0.035936071,1
0,0,-0.082608696,0,-1,-3,0,0,-0.191304348,0,0.038174965,0.037972812,3
0,-0.326086957,0.25,1,-1,-1,0,-0.206521739,0.195652174,1,0.038174965,0.034964013,1
1,0,-0.739130435,1,-1,-3,0,0,-0.311036789,1,0.038174965,0.034600235,1
0,-0.04743083,0.727272727,0,-1,-1,0,-0.363636364,0.067193676,1,0.038174965,0.034898559,3
0,0,0.204968944,0,0,-2,0,-0.142857143,0.149068323,1,0.038174965,0.034671102,1
0,-0.163043478,0.25,0,-1,-2,0,-0.875,-0.222826087,1,0.038174965,0.027720728,1
0,-0.133779264,0.076923077,-1,1,2,0,-0.494983278,-0.204013378,1,0.038174965,0.047713938,1
0,-0.018306636,0.684210526,-1,-1,-3,0,-0.368421053,0.231121281,1,0.038174965,0.045781524,1
0,0.010033445,0.576923077,0,-2,0,0,-0.110367893,0.282608696,1,0.038174965,0.032759088,1
0,0,-0.25,0,-1,-1,0,0,0.086956522,1,0.038174965,0.039787145,3
0,-0.956521739,0,-1,-1,-1,0,-1,-0.695652174,1,0.038174965,0.043583639,1
0,-0.033444816,-0.013377926,0,0,4,1,0.02006689,0.113712375,1,0.038174965,0.030017653,2
0,0,0.122282609,1,0,-8,0,-0.331521739,0.214673913,1,0.038174965,0.030921083,1
0,-0.012077295,-0.140096618,0,1,-2,0,-0.055555556,-0.057971014,1,0.038174965,0.049132312,3
0,0,-0.167701863,-2,-2,4,0,-0.428571429,-0.01863354,1,0.038174965,0.036106221,3
0,-0.006521739,-0.002173913,0,1,-2,0,-0.3,-0.252173913,1,0.038174965,0.033996971,3
0,-0.113043478,0.3,-2,-1,-4,1,-0.356521739,-0.265217391,1,0.038174965,0.039311483,3
0,-0.076726343,0.294117647,0,-1,-3,0,-0.529411765,0.017902813,1,0.038174965,0.031692966,1
0,0.048913043,0.158967391,2,-2,-8,0,-0.15625,-0.010869565,1,0.038174965,0.041613445,3
0,-0.066889632,0.615384615,-1,-1,-3,0,-0.615384615,0.036789298,1,0.038174965,0.035359243,1
0,-0.012077295,0.050724638,0,-1,-3,0,-0.055555556,-0.176328502,1,0.038174965,0.039221799,3
0,-0.154761905,-0.363095238,3,-1,-4,0,0.008928571,-0.098214286,0,0.038743406,0.028492849,3
0,0,0.077922078,0,-2,-2,0,0,0.097402597,0,0.038743406,0.044212336,3
0,-0.228571429,-0.442857143,0,0,3,0,-0.3,-0.280952381,0,0.038743406,0.047077188,3
0,-0.116071429,0.044642857,1,-1,-6,0,-0.25,0.080357143,1,0.038743406,0.037574998,2
0,-0.201298701,0.272727273,1,-2,-3,0,-0.454545455,-0.175324675,1,0.038743406,0.041153053,1
1,-0.070028011,-0.666666667,3,0,-11,1,0.131652661,0.091036415,0,0.038743406,0.03253547,2
0,0.029761905,0.583333333,1,-1,-11,1,-0.196428571,-0.017857143,0,0.038743406,0.040410426,3
0,-0.202380952,-0.011904762,-1,-2,-3,0,-0.5,-0.571428571,1,0.038743406,0.026511328,1
0,-0.119047619,-0.166666667,0,-3,5,0,0,-0.30952381,1,0.038743406,0.067061172,1
0,-0.30952381,-0.214285714,0,-2,-1,0,0,0.166666667,1,0.038743406,0.046653638,3
0,0,0.142857143,0,-2,-4,1,0,-0.642857143,1,0.038743406,0.059795155,1
0,0,-0.115288221,0,0,0,0,0,-0.112781955,1,0.038743406,0.032310217,3
0,-0.423076923,-0.307692308,0,0,-1,0,-0.211538462,-0.346153846,1,0.032759088,0.030926662,3
1,-0.120192308,0,-1,2,3,1,0.129807692,-0.043269231,0,0.032759088,0.028492849,2
0,-0.104395604,-0.104395604,0,-1,5,0,0,-0.549450549,1,0.032759088,0.049145808,3
1,-0.081447964,-0.692307692,-2,-2,2,1,0.056561086,0.142533937,1,0.032759088,0.030350886,2
0,0,-0.461538462,0,0,3,0,0,0.269230769,0,0.032759088,0.04380257,3
0,-0.048951049,0.129370629,-3,-3,-1,1,-0.104895105,-0.003496503,0,0.032759088,0.037877436,1
0,0,-0.211538462,0,0,0,0,0,0.25,1,0.032759088,0.050906091,3
0,-0.006410256,0.134615385,0,1,5,0,0.073717949,0.147435897,1,0.032759088,0.030050894,2
0,-0.256410256,-0.205128205,-3,-3,-5,0,-0.333333333,-0.538461538,1,0.032759088,0.03093727,3
1,-0.183257919,0,-2,-1,-1,1,-0.29638009,-0.092760181,1,0.032759088,0.030807656,1
1,-0.061085973,-0.576923077,-1,2,-1,1,0.190045249,0.122171946,0,0.032759088,0.03253547,2
0,-0.086538462,-0.009615385,0,-1,-1,0,0,-0.528846154,1,0.032759088,0.04043439,2
1,-0.161538462,-0.846153846,0,-1,5,1,0.184615385,-0.069230769,1,0.032759088,0.029828199,3
1,-0.112820513,-0.615384615,1,0,3,1,-0.084615385,0.130769231,1,0.032759088,0.033773674,2
0,-0.173076923,-0.115384615,0,-1,-1,0,-0.125,-0.576923077,1,0.032759088,0.031361053,3
0,-0.061538462,-0.223076923,-1,-2,-3,0,0,-0.130769231,1,0.032759088,0.053244501,1
0,0,-0.236263736,-1,-2,-2,0,-0.142857143,0.197802198,1,0.032759088,0.031924864,3
0,-0.256410256,-0.397435897,-1,-2,1,0,-0.166666667,-0.371794872,1,0.032759088,0.032024835,2
0,0,0,0,0,-1,0,0.038461538,-0.004807692,1,0.032759088,0.041470861,3
0,-0.208791209,-0.510989011,-1,-2,1,0,-0.247252747,-0.186813187,1,0.032759088,0.031960296,3
1,0.015915119,-0.576923077,3,1,-7,1,-0.095490716,0.217506631,1,0.032759088,0.031283518,3
0,0,-0.070850202,0,0,-1,1,0.153846154,0.008097166,1,0.032759088,0.045039651,2
1,-0.448717949,-0.346153846,0,-1,0,1,-0.384615385,-0.185897436,1,0.032759088,0.030733503,1
0,-0.005016722,0.143812709,-1,-1,-2,0,0,-0.185618729,1,0.032759088,0.036944752,3
0,-0.323076923,-0.492307692,-1,0,3,0,0,-0.230769231,1,0.032759088,0.030496783,2
1,-0.417582418,-0.5,-1,-4,2,0,-0.065934066,-0.28021978,1,0.032759088,0.02833403,1
0,0.002747253,-0.085164835,-1,-1,-5,0,0.153846154,-0.057692308,1,0.032759088,0.039523764,2
0,-0.134615385,-0.153846154,-1,0,-2,0,-0.006410256,-0.141025641,1,0.032759088,0.037697784,3
0,0,-0.248251748,0,0,-2,0,0,-0.27972028,1,0.032759088,0.028316241,1
0,-0.179487179,-0.365384615,-1,0,3,0,-0.006410256,-0.185897436,1,0.032759088,0.027223119,2
0,0,0,0,0,0,0,0,0,1,0.046463404,0.08937999,3
1,0.076923077,-0.769230769,0,5,4,1,0.192307692,0.115384615,0,0.046463404,0.055842089,3
0,0,0,0,0,0,0,0,-0.166666667,1,0.046463404,0.048541881,3
0,0,0.833333333,0,0,-2,0,-0.083333333,0.301282051,1,0.046463404,0.078127657,1
0,0,-0.125,0,0,0,0,0,0.076923077,0,0.046463404,0.070127118,3
0,0,-0.05,0,0,-1,0,0,-0.023076923,1,0.046463404,0.055819872,3
0,0,0.75,2,1,0,0,-0.25,-0.192307692,1,0.046463404,0.061236716,3
0,0,0,0,0,0,0,0,0,1,0.046463404,0.05706944,3
0,0,-0.181818182,0,0,-1,0,0,0.307692308,1,0.046463404,0.063343904,3
0,0,-0.195804196,0,-2,1,1,0,0.125874126,1,0.046463404,0.038434969,3
0,-0.006410256,-0.012820513,2,2,0,0,-0.006410256,-0.012820513,1,0.046463404,0.045211122,3
0,0,-0.027972028,0,0,-2,0,-0.272727273,-0.300699301,1,0.046463404,0.030330271,3
0,0,0,0,0,1,0,0,0.230769231,1,0.046463404,0.059630699,1
0,0,-0.035714286,-1,-1,-5,0,0,-0.732142857,1,0.035081447,0.03345724,1
0,0.084033613,0.764705882,0,0,-4,0,-0.029411765,0.079831933,1,0.035081447,0.030593717,1
0,0,0,0,0,0,0,0,-0.333333333,1,0.035081447,0.050856868,3
0,0,0.142857143,0,0,0,0,0,-0.214285714,1,0.035081447,0.054590227,3
0,0,0.722222222,0,-1,-6,0,-0.055555556,-0.103174603,1,0.035081447,0.040260547,1
0,0,0.8,-1,-1,-1,0,-0.2,-0.3,1,0.035081447,0.034804348,1
0,-0.038961039,-0.220779221,0,2,6,0,0,-0.38961039,1,0.035081447,0.052146845,1
1,-0.005494505,-0.857142857,0,2,-1,1,0.214285714,-0.489010989,1,0.035081447,0.054867128,3
1,0.029761905,-0.428571429,1,1,0,1,0.5,0.047619048,1,0.035081447,0.040315294,1
0,-0.005494505,0.274725275,0,0,-1,0,0,-0.032967033,1,0.035081447,0.043253336,3
0,0,-0.005494505,0,-1,-4,0,0,-0.175824176,1,0.035081447,0.036420401,3
1,0.079365079,0,-2,-1,-1,1,0.174603175,-0.047619048,1,0.035081447,0.035003756,1
0,-0.03219697,0.047348485,3,2,-1,0,0.03030303,0.073863636,0,0.029428023,0.028947308,1
0,0,-0.309090909,0,0,2,0,0,0.227272727,1,0.029428023,0.043917448,3
0,0,0,-1,-1,-3,0,0,-0.333333333,0,0.029428023,0.035440234,3
0,-0.093240093,0.615384615,0,-1,2,0,-0.076923077,0.006993007,1,0.029428023,0.028799555,1
1,-0.16969697,-0.878787879,-1,-1,4,1,0.121212121,-0.163636364,1,0.029428023,0.029828199,1
1,-0.205627706,0,-3,-1,0,0,-0.010822511,-0.231601732,0,0.029428023,0.031468594,1
0,0.007575758,-0.227272727,0,1,0,1,0.727272727,0.060606061,1,0.029428023,0.041902889,2
0,-0.066985646,0.473684211,-1,1,-6,0,-0.105263158,-0.19138756,1,0.029428023,0.030142804,1
0,-0.046620047,-0.004662005,0,-2,-1,1,0.212121212,-0.158508159,0,0.029428023,0.046463404,3
0,-0.09469697,-0.068181818,0,-1,0,0,0,-0.477272727,1,0.029428023,0.041962877,3
0,-0.036363636,0.012121212,0,0,0,0,0,-0.545454545,1,0.029428023,0.04043819,3
0,0,-0.09469697,0,-1,0,0,0,0.022727273,1,0.029428023,0.047632069,3
0,-0.09469697,0.75,0,-1,-2,0,-0.125,-0.231060606,1,0.029428023,0.034335867,3
0,0,-0.189393939,0,0,-2,0,0,-0.318181818,1,0.029428023,0.036770198,3
0,-0.096590909,-0.102272727,0,-1,-5,0,0,-0.327651515,1,0.029428023,0.030921083,3
1,0.010606061,0,0,1,-8,1,0.222727273,-0.022727273,1,0.029428023,0.034703073,1
0,-0.46969697,-0.378787879,-1,0,2,0,0,-0.227272727,1,0.029428023,0.03964386,3
0,-0.114081996,0.235294118,-1,-1,1,0,-0.087344029,-0.215686275,1,0.029428023,0.031692966,3
0,-0.013175231,0.098814229,0,0,-1,1,0.090909091,-0.205533597,1,0.029428023,0.05228239,3
0,0,-0.033333333,0,0,-2,0,0,0.133333333,0,0.029271231,0.036621193,2
0,0,0,0,0,0,0,0,0,1,0.029271231,0.041380736,3
0,0.25,0.25,0,-1,1,1,0,0.291666667,0,0.029271231,0.030050894,1
0,0.323529412,0.647058824,4,3,-1,1,0.5,0.303921569,0,0.029271231,0.03253547,2
0,0,0.233333333,0,-1,-2,0,0,0.066666667,0,0.029271231,0.032307237,2
0,0,0.75,0,0,4,0,0,0.166666667,1,0.029271231,0.0292691,3
0,0,0.075757576,0,0,-2,0,0,0.318181818,1,0.029271231,0.037798252,3
0,0,-0.428571429,2,2,-1,1,0.111111111,-0.201058201,1,0.033012866,0.032427081,3
1,0,-0.925925926,1,1,4,0,0.111111111,-0.133528265,0,0.033012866,0.030496103,3
0,-0.439814815,-0.365740741,-1,-2,0,0,-0.125,-0.083333333,1,0.033012866,0.034964013,3
0,-0.222222222,0,1,-1,-1,0,-0.296296296,-0.259259259,0,0.033012866,0.040231637,3
1,-0.032206119,-0.592592593,-1,-1,-8,1,0.085346216,-0.122383253,0,0.033012866,0.038174965,3
0,-0.034391534,0.044973545,0,0,-1,0,-0.105820106,-0.341269841,0,0.033012866,0.029494483,3
0,-0.175925926,-0.115740741,1,0,-1,0,-0.125,-0.083333333,1,0.033012866,0.030543288,3
0,-0.12962963,-0.351851852,2,0,6,0,-0.12962963,-0.462962963,1,0.033012866,0.026732476,3
0,-0.010582011,-0.169312169,0,0,4,0,-0.047619048,-0.338624339,0,0.033012866,0.031771294,3
0,-0.137566138,0.013227513,0,-2,-2,0,-0.071428571,-0.193121693,1,0.033012866,0.033976582,2
0,0,-0.171957672,0,0,1,0,0.037037037,-0.595238095,1,0.033012866,0.03183062,3
0,0,-0.107744108,0,0,-2,1,0,-0.612794613,0,0.033012866,0.052146845,3
0,-0.425925926,-0.240740741,0,-2,2,0,-0.5,-0.305555556,1,0.033012866,0.038691467,3
0,0.015250545,0.119825708,0,0,-8,0,0.089324619,-0.474945534,0,0.033012866,0.050279215,3
0,0,-0.347578348,0,0,3,0,0,-0.361823362,1,0.033012866,0.036420401,3
0,0.045584046,0.165242165,0,-1,-11,0,-0.102564103,-0.025641026,0,0.033012866,0.043482463,3
0,0,0.007407407,0,1,0,0,0,-0.622222222,0,0.033012866,0.030628006,3
0,0.014423077,0.009615385,-1,-3,0,0,-0.048076923,0.240384615,0,0.030017653,0.028492849,2
0,0,0.163461538,0,-1,-5,0,-0.25,-0.288461538,1,0.030017653,0.035850509,1
0,0.055183946,0.210702341,-2,-2,-6,0,-0.065217391,0.267558528,0,0.030017653,0.03036019,2
0,0.026923077,0.55,-1,0,-4,0,-0.2,0.015384615,1,0.030017653,0.033484951,3
0,0.053846154,0.6,-3,-2,-5,0,-0.25,0.015384615,1,0.030017653,0.030244686,3
0,0,0.153846154,0,-1,-3,0,0,-0.423076923,1,0.030017653,0.031367481,1
1,0.190045249,-0.615384615,0,0,8,1,0.208144796,0.085972851,1,0.030017653,0.030593717,2
0,0,0.105769231,0,-2,-10,0,0,0.134615385,0,0.030017653,0.028947308,1
0,0,-0.08974359,0,0,1,0,0,-0.012820513,1,0.030017653,0.029913838,3
0,0,-0.269230769,-2,-1,-1,0,0,-0.038461538,0,0.030017653,0.031074416,1
0,-0.023076923,-0.046153846,-2,-2,-2,0,-0.2,-0.192307692,1,0.030017653,0.035128937,2
0,0,0,0,0,0,0,0,0,1,0.030017653,0.04341237,3
0,0.046620047,0.079254079,0,0,-2,0,-0.03030303,0.114219114,0,0.030017653,0.037687382,2
0,-0.197802198,0.571428571,0,-1,3,0,-0.351648352,-0.395604396,1,0.030017653,0.027324499,3
0,0,0.230769231,1,0,-4,0,0,-0.25994695,0,0.030017653,0.046109388,3
1,0,-0.769230769,-2,2,-7,1,0.054298643,0.20361991,0,0.030017653,0.03253547,2
0,-0.123076923,-0.369230769,-2,-1,5,0,-0.2,-0.538461538,1,0.030017653,0.028596439,1
0,0.055183946,0.254180602,0,1,0,0,-0.02173913,0.180602007,1,0.030017653,0.035251144,1
0,0.106227106,0.252747253,-1,-2,2,1,0.26007326,0.02014652,0,0.030017653,0.038743406,3
0,-0.065934066,-0.120879121,-3,-2,-3,0,-0.065934066,-0.10989011,1,0.030017653,0.029932687,2
0,-0.08974359,-0.269230769,0,-2,6,0,-0.08974359,0.205128205,1,0.030017653,0.026732476,3
0,0.020512821,-0.092307692,0,0,-4,0,-0.2,0.005128205,1,0.030017653,0.027170882,1
0,0.016483516,-0.181318681,-1,-1,2,0,-0.357142857,-0.098901099,0,0.030017653,0.031468594,2
0,0.038461538,0.038461538,-2,-1,-2,0,-0.346153846,-0.038461538,0,0.030017653,0.032759088,3
1,0,-0.615384615,8,6,2,1,0.461538462,0,0,0.030017653,0.046463404,2
1,0.018099548,-0.692307692,1,1,12,1,0.325791855,0.009049774,0,0.030017653,0.035308887,1
0,0.082417582,0.282967033,-1,-2,-2,0,0.041208791,0.222527473,1,0.030017653,0.025925221,3
0,0,0.076923077,1,2,7,0,0.076923077,0.461538462,0,0.030017653,0.044864539,3
0,0,0,0,0,0,0,0,0,1,0.030017653,0.043273712,3
0,0,-0.131868132,1,1,0,0,0,-0.054945055,1,0.030017653,0.031960296,3
0,0.010989011,-0.269230769,0,0,-1,0,-0.214285714,0.043956044,0,0.030017653,0.035081447,2
0,0,-0.283653846,-1,-1,-3,0,-0.1875,0.163461538,1,0.030017653,0.036305449,3
0,0.093240093,0.097902098,-2,-2,-6,0,-0.151515152,0.083916084,0,0.030017653,0.029428023,2
0,0,0.010989011,-1,-1,-6,0,-0.071428571,0.159340659,1,0.030017653,0.032800214,2
0,0.048582996,-0.036437247,0,-1,-3,0,-0.157894737,0.036437247,0,0.030017653,0.034471611,3
0,0,-0.346153846,-1,-1,-4,0,-0.166666667,-0.282051282,1,0.030017653,0.029271231,2
0,0.239316239,0.170940171,-1,-1,6,1,0.085470085,-0.014245014,1,0.030017653,0.033012866,3
0,0,0.030769231,0,-1,0,0,0,0.205128205,1,0.030017653,0.0272197,1
0,-0.423076923,-0.692307692,0,1,-1,0,0,-0.115384615,1,0.030017653,0.032294549,1
0,0,0,0,0,0,0,0,0,1,0.030017653,0.050798276,3
1,0.021978022,0,0,2,7,1,-0.054945055,-0.104395604,0,0.030017653,0.040844665,3
